account_id,has_loan,n_transactions,mean_amount,std_amount,max_amount,mean_balance,std_balance,net_flow,withdrawal_ratio,tenure_days,days_since_last_transaction,transactions_per_month,n_standing_orders,total_order_amount,has_card
4346,0,255,12249.816078431373,15229.281591087807,63200.0,63301.91882352941,28477.54622361532,305667.10000000003,0.5882352941176471,1021,0,7.60254652301665,3.0,10785.0,0
3296,0,229,14347.894323144104,17729.032999344705,69132.0,63296.261572052405,23684.736299762902,388866.19999999995,0.6419213973799127,1021,0,6.827384916748286,2.0,14339.0,1
2864,0,243,4348.634156378601,5724.605665782105,21988.5,34659.41275720165,11694.757875305782,53542.5,0.6954732510288066,1020,0,7.251882352941177,3.0,7611.0,0
1980,0,185,4227.66054054054,4322.950635914555,15478.5,27144.450810810813,7950.504835708335,43477.6,0.572972972972973,1020,0,5.520980392156863,1.0,6879.0,0
1445,0,266,2007.860902255639,2449.019290457231,10179.0,24483.83947368421,5875.133002729106,15443.400000000001,0.706766917293233,1020,0,7.9382745098039225,4.0,4524.0,0
821,0,221,1348.3904977375564,1553.763118704283,10400.0,21006.274660633484,4599.4840786164195,21170.7,0.6515837104072398,1020,0,6.5953333333333335,2.0,2087.0,0
5591,1,299,5187.3441471571905,7996.963467264894,33280.0,51147.96220735786,12744.632672870006,330463.5,0.7324414715719063,1020,0,8.923098039215686,5.0,7239.8,0
236,0,26,2553.846153846154,2470.988590703044,12800.0,16650.0,5068.668464202407,13000.0,0.5769230769230769,1020,30,0.775921568627451,0.0,0.0,0
210,0,186,6438.062903225807,7003.670557610151,25120.0,29675.157526881718,9808.385420090868,30198.100000000013,0.6290322580645161,1019,0,5.556270853778214,1.0,7534.0,0
3795,0,206,6482.397087378641,7587.473650527883,28665.0,41933.19174757282,13421.234324246097,61030.200000000004,0.6699029126213593,1018,0,6.159764243614932,2.0,9098.0,0
865,0,166,1282.1524096385542,1365.2493446898177,4700.0,20948.019277108437,5687.115045550176,21087.699999999997,0.6204819277108434,1018,0,4.963693516699411,2.0,2294.0,0
739,0,178,9324.951685393258,10536.04602497371,35418.0,47890.55337078652,13812.866751639502,57079.799999999996,0.6179775280898876,1018,0,5.322514734774067,1.0,5504.0,1
3672,0,216,6222.615740740741,7992.226040762037,29619.0,62907.00509259259,17489.879045913134,97347.40000000001,0.6851851851851852,1017,0,6.465132743362832,2.0,5345.0,1
2334,1,214,5437.592990654205,5267.250655840577,18117.0,32698.8761682243,8391.013290718603,112379.3,0.5327102803738317,1017,0,6.40527040314651,2.0,12720.0,0
1028,0,30,2100.0,2424.728921926652,12200.0,17496.666666666668,4866.38599411084,9600.0,0.4,1017,87,0.8979351032448378,0.0,0.0,0
468,0,209,7532.88947368421,9764.088891914882,34020.0,65305.973205741626,15364.271021426805,86492.3,0.6746411483253588,1017,0,6.255614552605703,2.0,4234.0,1
853,0,215,5496.221860465116,6971.898793476748,35840.0,43293.92837209302,11761.264839400097,26552.1,0.6744186046511628,1016,0,6.441535433070866,2.0,6051.0,1
525,1,188,9630.434574468085,12750.67933459277,49522.0,47845.26489361702,26069.820060264887,290554.3,0.5585106382978723,1016,0,5.63259842519685,2.0,10836.7,0
3322,0,187,8645.412834224599,11465.827739668359,49336.0,48759.01229946524,23601.358379343856,389134.2,0.5294117647058824,1016,0,5.60263779527559,1.0,3421.0,0
2033,0,186,4264.162365591397,4558.328331412118,18080.0,30783.531182795698,8393.691124551448,49624.6,0.6021505376344086,1016,0,5.572677165354331,1.0,4274.0,0
3130,0,162,2123.0925925925926,2379.627563310909,6359.0,48440.74135802469,18695.824014311787,88995.4,0.6049382716049383,1016,0,4.8536220472440945,1.0,1546.0,0
2904,0,170,7280.454705882354,7751.293362649455,33000.0,38085.69235294118,16675.197851949382,430425.7,0.4647058823529412,1016,0,5.093307086614173,0.0,0.0,0
1014,0,160,2454.100625,6167.132984202819,47875.0,25432.8325,12297.470098820731,23509.300000000007,0.50625,1016,0,4.7937007874015745,0.0,0.0,0
116,0,178,9032.74831460674,10392.31409468672,34684.5,35364.60393258427,14669.642369397747,72209.59999999999,0.6179775280898876,1015,0,5.3382463054187195,2.0,6456.0,0
10436,1,189,2794.26455026455,3428.697147243138,24600.0,59367.70476190476,16554.02108193658,85104.40000000001,0.5978835978835979,1015,0,5.668137931034483,1.0,1511.0,0
4214,0,200,12521.4195,14663.461043890635,61700.0,55852.1315,30629.334023077343,433748.5,0.47,1015,0,5.998029556650247,0.0,0.0,0
824,0,180,3433.4566666666665,3453.2273283628397,12165.0,32081.758888888886,10232.665203695766,54068.6,0.5611111111111111,1015,0,5.398226600985222,1.0,5406.0,0
3743,0,230,6322.682173913043,9687.40856205601,44500.0,34962.26304347826,16471.77597692355,63219.299999999996,0.7043478260869566,1014,0,6.904536489151874,4.0,7510.0,1
2192,0,232,6535.900431034483,8926.5768460697,32352.0,28080.816810344826,12494.164321424427,52783.299999999996,0.7068965517241379,1014,0,6.964575936883629,4.0,9030.0,0
2406,0,140,2084.800714285714,2121.3112328336565,11350.0,19678.795714285712,5738.586917016609,28986.500000000004,0.55,1014,0,4.20276134122288,1.0,3186.0,0
2889,0,202,13028.827227722773,15414.795099104125,56037.0,54113.73811881188,20804.637816795617,631001.5,0.5594059405940595,1013,0,6.069970384995064,2.0,8330.0,0
1369,0,215,4198.341395348837,4575.687350184987,17422.0,36369.803720930235,10003.137187691698,54417.799999999996,0.6186046511627907,1013,0,6.46061204343534,2.0,7743.0,0
2767,0,228,5878.552192982455,7847.388311546573,31040.0,43225.13903508772,13739.980981240737,80794.29999999999,0.6885964912280702,1013,0,6.851253701875616,3.0,7272.0,0
4008,0,33,2706.060606060606,2227.7987164939564,9700.0,36200.0,13391.601845933144,67500.0,0.24242424242424243,1013,23,0.9916288252714708,0.0,0.0,0
874,0,205,5875.963414634146,6628.691276525728,24634.0,26722.720975609755,8706.107204163705,217524.50000000003,0.5804878048780487,1013,0,6.160118460019743,3.0,9720.3,0
3815,0,165,11225.2,14785.078635945685,63500.0,48797.09333333334,24969.889755795914,243082.0,0.5212121212121212,1012,22,4.96304347826087,1.0,3162.4,0
3605,0,233,7449.15321888412,10831.878009574824,37045.5,25728.015879828326,12810.85375810684,51403.100000000006,0.7124463519313304,1012,0,7.0084189723320165,3.0,5482.0,0
3138,0,145,1711.4703448275864,4877.699150842368,41361.0,24387.47724137931,9208.84672018152,14116.4,0.47586206896551725,1012,18,4.361462450592886,0.0,0.0,1
2578,0,143,1872.8013986013984,1823.8711938700656,6700.0,15575.411188811187,3616.430143891704,19977.0,0.5594405594405595,1011,0,4.305558852621167,1.0,2846.0,0
2708,0,157,9551.81719745223,10878.150079633157,45440.0,50424.90382165605,13773.684299560507,77097.7,0.5605095541401274,1011,0,4.727082096933729,0.0,0.0,1
631,0,185,1637.9794594594596,1691.3735560798593,9700.0,25283.643243243245,7195.653451788004,42364.6,0.5351351351351351,1011,0,5.5701285855588525,1.0,2394.0,0
1170,0,189,9225.781481481481,9503.523197854322,34190.0,41952.53121693122,14066.720559330313,365949.1,0.5238095238095238,1010,0,5.696198019801981,2.0,15336.3,0
2650,0,186,6416.685483870968,7355.539856392414,27680.0,45916.20268817204,11877.22798582152,77477.90000000001,0.6182795698924731,1010,0,5.605782178217822,1.0,4563.0,0
7890,1,204,2988.130882352941,3176.038694915911,25900.0,29862.169607843134,10943.200821904435,57445.1,0.5588235294117647,1010,0,6.148277227722773,2.0,5957.0,0
3219,0,174,8243.471264367816,8585.013127678167,30399.0,40280.175287356324,12913.107061920566,39930.40000000001,0.6091954022988506,1010,0,5.244118811881188,1.0,8811.0,1
3115,1,206,11196.760194174758,12563.527017299233,48180.0,36220.730097087384,16239.148384154936,206916.0,0.6116504854368932,1009,0,6.214707631318137,2.0,20076.3,0
208,0,274,3953.050729927007,5470.142425151867,22494.0,34084.36715328467,9570.082708826976,19740.3,0.7408759124087592,1009,0,8.266164519326066,4.0,7446.0,0
286,0,174,9557.824137931035,9855.860406450422,35096.0,37723.613218390805,13412.681202275351,34299.8,0.6091954022988506,1009,0,5.249316154608524,1.0,9848.0,1
898,0,217,5819.003686635945,7349.846687748817,26890.5,38934.59447004608,10839.101680339034,44158.200000000004,0.6866359447004609,1009,0,6.546560951437066,2.0,4464.0,0
2936,1,199,4319.995477386935,3598.1182278723304,14500.0,26998.261809045223,11611.131928331532,45255.5,0.5226130653266332,1009,0,6.003528245787909,2.0,12647.0,0
3422,0,177,9503.4197740113,10250.193112870647,40960.0,38262.40677966102,12018.002677595965,36015.70000000001,0.6101694915254238,1008,0,5.345119047619048,1.0,9212.0,1
10049,1,230,3160.7504347826084,3053.651713592363,12900.0,17875.283043478263,5564.658134323672,14449.000000000004,0.5739130434782609,1008,0,6.94563492063492,3.0,10526.0,0
1250,1,221,7404.1352941176465,8987.020554409843,34246.0,27296.216289592758,12893.667266597711,56818.299999999974,0.6832579185520362,1008,0,6.673849206349206,3.0,13935.2,0
1384,0,168,13268.705952380953,14554.600761969514,59100.0,48611.548214285714,21626.60380164417,318659.8,0.5357142857142857,1008,0,5.073333333333333,0.0,0.0,0
2624,0,199,10043.344723618091,10660.859835864989,40104.0,51573.17085427135,16419.317175680935,472056.0,0.5376884422110553,1008,0,6.009484126984127,1.0,10744.0,1
3349,0,175,7382.623428571429,7582.848947018429,27238.0,36782.57428571428,12276.075798187332,37683.49999999999,0.6114285714285714,1008,0,5.284722222222222,1.0,7601.0,0
1351,0,138,1428.3804347826087,1401.0781863832347,4920.0,21981.915942028983,5632.092020936693,29192.899999999998,0.5434782608695652,1007,0,4.171519364448859,1.0,2227.0,0
2631,0,150,1329.1653333333334,1359.0058592100838,3436.0,23832.908,6593.626276022553,34927.2,0.58,1007,0,4.5342601787487595,1.0,2125.0,0
7520,0,175,6829.274285714286,8459.614689621727,26400.0,21535.902285714285,19390.07160634212,-11020.600000000004,0.5485714285714286,1007,0,5.289970208540219,0.0,0.0,0
10065,1,263,15935.443726235742,16034.960322207224,62900.0,73529.31596958176,26375.990504971945,690234.7,0.4714828897338403,1006,0,7.957972166998012,1.0,6483.7,1
708,0,30,2360.0,2566.575606684437,10300.0,17973.333333333332,7489.34568908224,8800.0,0.5,1006,46,0.9077534791252485,0.0,0.0,0
3917,0,268,5462.164925373134,8210.64656820969,33120.0,42557.21268656717,12061.86964916288,64492.6,0.75,1006,0,8.109264413518886,4.0,6256.0,1
514,0,168,5119.8875,5266.486455504323,18322.0,21552.904761904763,8597.196069244383,34083.5,0.5952380952380952,1006,0,5.083419483101392,1.0,5760.0,0
2659,0,160,3292.4837500000003,3532.1967779769325,14080.0,36933.464374999996,8900.266839172366,45579.8,0.5375,1006,0,4.841351888667992,0.0,0.0,0
3265,0,219,13125.093607305937,13862.574338505852,62900.0,53035.72922374429,28839.55309308815,422395.5,0.5251141552511416,1006,0,6.626600397614315,0.0,0.0,0
1832,0,273,5502.758974358974,7502.75084057912,31082.0,30903.565934065933,10947.187153055313,295067.6,0.6703296703296703,1004,0,8.277011952191236,5.0,12000.1,0
7565,1,224,6117.335267857144,7614.798256666891,28780.0,31061.45625,11324.155732715562,36525.900000000016,0.6919642857142857,1003,0,6.798165503489531,3.0,10074.8,0
3308,0,147,7079.374829931972,8363.877892328821,33500.0,28975.52244897959,11405.700489341933,48770.5,0.5374149659863946,1003,0,4.461296111665005,0.0,0.0,0
1932,0,173,5855.031791907514,6360.291422776649,22651.0,13353.526589595376,10227.804503404934,368859.5,0.4682080924855491,1002,0,5.2556087824351305,0.0,0.0,0
1521,0,149,1928.2738255033557,1872.6300023935114,4537.0,16563.238255033557,3729.4718808177718,18043.199999999997,0.5503355704697986,1001,0,4.531028971028971,1.0,3024.0,0
2909,0,187,4374.016042780749,4656.413380623184,24700.0,40696.1320855615,7587.505364575339,43635.4,0.5721925133689839,1001,0,5.686593406593407,1.0,7036.0,0
3706,0,186,2983.4709677419355,2752.4895693773205,9670.0,26301.44516129032,6176.09127884718,34304.0,0.5376344086021505,1001,0,5.656183816183816,1.0,4298.0,0
1847,0,163,2049.723312883436,2306.358596173742,13200.0,40561.48282208589,12780.593635909345,53077.3,0.588957055214724,1001,0,4.956763236763237,1.0,1815.0,0
2335,1,329,3142.5702127659574,5031.198180320351,20988.0,6690.549848024316,12455.335435636205,-2838.5999999999976,0.7021276595744681,1001,0,10.004755244755245,5.0,14286.0,0
3041,0,229,1504.8061135371179,1752.8210074042213,7500.0,22361.29388646288,8219.198417721447,17383.000000000004,0.6593886462882096,1001,0,6.963796203796204,3.0,2700.0,0
3116,0,167,7502.446706586827,7477.499338028389,26637.0,55540.94790419162,11836.047038082072,48825.000000000015,0.592814371257485,1000,0,5.08348,1.0,9037.0,1
251,0,186,3718.3758064516132,3871.0840297812856,13600.0,40080.06344086021,9311.426078926088,35458.3,0.6021505376344086,999,0,5.667507507507508,1.0,3059.0,0
3632,0,107,8744.318691588785,12555.624871168155,45237.0,30526.282242990656,20295.958871572642,153522.1,0.45794392523364486,999,0,3.2603403403403406,1.0,2544.0,0
2929,0,226,11189.996017699115,14032.726212356663,54874.0,66853.78053097345,20457.237556291726,335910.7,0.6371681415929203,999,0,6.886326326326327,3.0,15673.3,0
10345,1,191,3905.2104712041883,4124.924481387863,15171.0,22276.52879581152,8605.466770572619,20975.599999999995,0.612565445026178,998,0,5.825691382765531,2.0,9347.0,0
1450,0,160,2410.41,2521.189464917815,8650.0,37539.358125,8103.521664171362,53500.0,0.58125,998,0,4.8801603206412825,1.0,3103.0,1
1461,0,202,14789.191089108912,17276.580288246823,63256.0,65801.74603960395,22803.37184170695,433719.0,0.594059405940594,998,0,6.161202404809619,2.0,12922.1,0
1920,0,172,3118.0441860465116,3763.787484262515,29600.0,39910.74186046512,9354.684045229624,65526.0,0.47093023255813954,997,0,5.251434302908726,1.0,3570.0,0
734,0,156,1361.3339743589745,1406.968143184155,4800.0,16444.987820512823,3404.526641349303,17542.5,0.5705128205128205,997,0,4.762928786359077,1.0,2228.0,0
8085,1,232,9103.571982758622,12167.438446255264,51500.0,33174.54482758621,21337.952215252662,138025.49999999997,0.6508620689655172,997,0,7.08332998996991,3.0,16221.0,0
1948,0,255,11285.88431372549,14602.603313490727,63900.0,55111.05921568627,29974.688639250006,347395.3,0.5764705882352941,997,0,7.785556670010029,2.0,7300.0,0
3534,0,211,4405.705213270143,5035.248891008393,19689.0,41262.58909952607,9249.648228416687,41511.399999999994,0.6729857819905213,997,0,6.442166499498495,2.0,6264.0,1
278,0,183,7736.238797814208,9258.564815376054,31124.0,58476.68087431694,14071.488566766213,96842.09999999999,0.6338797814207651,997,0,5.58728184553661,2.0,4038.0,1
2012,0,157,2684.871974522293,2692.061309400013,10600.0,29979.459235668786,8163.032687820761,19992.5,0.6114649681528662,997,0,4.79346038114343,1.0,3844.0,0
1020,0,223,980.7811659192826,1251.999243769914,7000.0,18306.152466367712,5433.457900703876,19422.6,0.6771300448430493,996,0,6.815381526104418,3.0,1989.0,0
2986,1,234,6706.533333333334,9771.531414016292,47360.0,51849.88290598291,14149.919375219079,85306.40000000001,0.7222222222222222,996,0,7.151566265060241,3.0,5724.0,1
615,0,182,1037.1010989010988,1169.424337721874,3144.0,20140.650549450547,4482.791087074973,25286.8,0.6318681318681318,996,0,5.562329317269077,2.0,2096.0,0
7894,1,286,10103.442657342657,13058.072599836278,53000.0,54465.68706293706,23658.951028657808,488335.8,0.6258741258741258,996,0,8.740803212851405,3.0,11738.7,1
3294,0,184,4543.963586956522,5301.10864232548,32960.0,44432.44130434783,11716.33549937025,55287.700000000004,0.5706521739130435,996,0,5.623453815261045,1.0,6369.0,1
2450,0,215,7984.090697674418,9885.237717065977,37134.0,65440.99674418605,14578.687892311775,90241.9,0.6837209302325581,995,0,6.57748743718593,2.0,9370.0,1
1503,0,141,2041.9971631205672,1936.713808710269,4757.0,19239.402127659574,3947.494513421829,21437.2,0.5673758865248227,995,0,4.313608040201005,1.0,3171.0,0
3247,0,203,2534.0256157635467,2648.9538143628924,15840.0,27000.147783251232,7068.934381365552,26910.8,0.6059113300492611,994,0,6.21661971830986,2.0,4006.0,0
3568,0,160,2096.81625,2097.8756980308362,8100.0,17196.829999999998,4715.232440015132,16057.000000000002,0.58125,994,0,4.89979879275654,1.0,2626.0,0
152,0,196,2048.4010204081633,2226.0017247669907,9900.0,19915.78214285714,5359.7559830541395,18634.2,0.6122448979591837,993,0,6.008298086606244,2.0,3419.0,0
5072,1,299,5691.730100334448,8503.27252179002,44800.0,47649.79866220736,14131.540289369217,54847.69999999999,0.7725752508361204,993,0,9.165720040281974,5.0,14894.0,0
1456,0,222,17862.352252252254,17369.947729688167,64800.0,68687.22612612612,28043.299055958792,601966.2,0.4099099099099099,993,0,6.805317220543807,1.0,1250.8,1
1622,0,210,2286.0561904761903,2413.0389782016264,16640.0,31840.349523809524,8484.026320256135,33603.4,0.6,993,0,6.437462235649547,2.0,3385.0,0
10215,1,234,4074.9256410256407,5317.623840014361,21466.0,57288.24829059829,13063.27485018013,82176.2,0.7136752136752137,993,0,7.173172205438067,3.0,6120.0,0
2247,1,300,5381.53,10720.48133360534,62200.0,40649.69766666667,22879.384956327547,117177.8,0.7466666666666667,992,0,9.205645161290322,5.0,6667.0,0
2205,0,140,2441.1600000000003,2365.3544775731907,7800.0,20059.114285714284,6385.111965166166,27806.0,0.5642857142857143,992,0,4.295967741935484,1.0,3042.0,0
1543,0,182,2766.1758241758243,6094.375307765225,43300.0,32270.47197802198,13810.802922635756,23368.0,0.36813186813186816,991,0,5.590393541876892,0.0,0.0,0
1655,0,207,5545.630917874397,6496.520445907023,25362.0,33916.412077294684,10926.031256995106,54693.19999999999,0.6763285024154589,990,0,6.364727272727273,2.0,8104.0,0
3976,0,183,2116.6486338797813,2453.7245004605165,7600.0,21195.486338797815,6859.448773265542,31674.3,0.6612021857923497,990,0,5.626787878787879,2.0,2414.0,0
1383,0,172,2444.550581395349,2601.39819983278,8400.0,36375.94011627907,6327.249810392986,32566.3,0.6395348837209303,990,0,5.288565656565656,1.0,2173.0,0
439,0,154,2649.890909090909,6024.7955329758015,41361.0,29111.307792207794,11632.871935737636,28765.6,0.4675324675324675,990,0,4.735111111111111,0.0,0.0,0
1550,0,176,3233.688068181818,3309.4914502079737,11826.0,24524.033522727274,6746.24498088581,36372.7,0.5738636363636364,990,0,5.411555555555555,1.0,4708.0,0
101,0,208,6146.900961538461,7554.9291301534795,46240.0,47642.28125,13336.712590265535,73685.0,0.6586538461538461,989,0,6.401941354903944,2.0,8892.0,0
1473,0,141,1243.6078014184397,1283.2495815629793,6330.0,16054.139716312058,3070.6719914116397,20204.3,0.5673758865248227,989,0,4.339777553083924,1.0,1984.0,0
1121,0,158,7515.031012658227,8650.673061387726,26817.0,50725.46708860759,13885.68036828301,82386.5,0.5822784810126582,988,0,4.867935222672065,0.0,0.0,1
2254,0,244,11264.989344262294,13904.732043428841,60700.0,52806.79631147541,26414.82494563743,440361.4,0.5614754098360656,988,0,7.517570850202429,3.0,14716.3,0
3806,0,220,7006.683636363636,9591.473976131063,33852.0,39276.425,12938.58627512212,54478.00000000001,0.7,987,0,6.785005065856129,3.0,5712.0,1
283,0,148,1949.7864864864866,1915.8115945474742,6950.0,22839.829054054055,4782.037726918006,28072.0,0.5878378378378378,987,0,4.564457953394124,1.0,2802.0,0
2432,0,158,2179.313924050633,2185.960353993557,5880.0,26483.57088607595,6680.1029415606745,40787.2,0.6075949367088608,987,0,4.872867274569402,1.0,2554.0,0
3802,0,148,2044.75472972973,2008.109080205727,5800.0,18968.814864864864,4565.984708666632,16711.3,0.5878378378378378,987,0,4.564457953394124,1.0,3276.0,0
3821,0,177,3495.6293785310736,8973.592949292193,47518.0,27126.52033898305,14423.527752206634,16050.4,0.4124293785310734,987,0,5.458844984802432,0.0,0.0,0
3907,1,173,10772.565317919076,13312.308190135136,49800.0,44806.2289017341,30325.63815516879,121815.59999999999,0.5664739884393064,987,0,5.33548125633232,1.0,5577.3,0
3854,0,205,1243.5517073170731,1471.8575072760996,11400.0,24341.878048780487,4593.5348189811575,27499.7,0.6097560975609756,987,0,6.322391084093212,2.0,2220.0,0
3606,0,143,3209.091608391608,3393.541049324467,12960.0,43359.9979020979,17489.744893783998,69791.7,0.4965034965034965,987,0,4.410253292806484,0.0,0.0,1
1939,0,228,14963.846929824562,20012.276694902517,74529.0,60813.610087719295,26235.7794393959,514655.10000000003,0.6403508771929824,986,0,7.038864097363084,2.0,3983.0,0
5726,0,168,10363.978571428572,12291.026120619123,62100.0,34599.32380952381,22980.91894594619,217133.4,0.5238095238095238,986,0,5.186531440162272,0.0,0.0,0
3998,0,206,5516.62281553398,7200.27179485058,36320.0,36497.3359223301,11918.10938074843,53747.899999999994,0.6747572815533981,985,0,6.366131979695432,2.0,3883.0,0
3021,1,177,7722.888700564972,8478.86457593413,29176.0,31852.170056497172,11102.25224006354,227272.9,0.559322033898305,985,0,5.469928934010152,1.0,3241.8,0
1607,0,169,9580.49349112426,9888.416900771794,34941.0,38766.06213017752,14582.055767346732,21947.000000000004,0.6153846153846154,985,0,5.2227005076142134,1.0,9958.0,0
1733,0,161,12202.47950310559,14242.350745141748,61900.0,47322.86832298137,25731.6920822199,210450.0,0.5403726708074534,985,0,4.975472081218275,2.0,8934.0,0
2474,0,198,1275.8050505050505,1499.8287431762371,8600.0,15536.47121212121,3437.963641478998,15269.0,0.6262626262626263,985,0,6.118903553299493,2.0,2372.0,0
3816,0,33,2921.212121212121,2125.405487159682,9800.0,32772.72727272727,10875.266454415976,44600.0,0.30303030303030304,984,24,1.0208536585365853,0.0,0.0,0
766,0,180,7541.676111111111,8415.521362355641,30092.0,53803.08777777778,16725.68786070745,91545.29999999999,0.6111111111111112,984,0,5.568292682926829,1.0,7032.0,0
695,0,174,9264.57816091954,9850.113038275424,34683.0,33253.614367816095,17362.760875345175,16752.199999999997,0.6206896551724138,984,0,5.382682926829268,1.0,9516.0,0
2287,0,175,9254.719428571429,10263.012334271722,43680.0,58616.245142857144,17766.720238792677,41787.50000000001,0.6285714285714286,984,0,5.413617886178861,1.0,6275.0,1
1358,0,182,2313.397252747253,2401.5101503779033,19700.0,33510.82747252747,12820.200046956848,38969.9,0.5274725274725275,984,0,5.630162601626016,1.0,2980.0,0
3019,0,139,8491.779856115107,8801.498176695482,26600.0,31952.313669064744,9803.932582130332,15128.999999999996,0.5251798561151079,984,0,4.299959349593496,0.0,0.0,0
1641,0,292,12401.52397260274,15559.687344926408,61900.0,60026.04828767124,29014.617872249808,217829.0,0.6232876712328768,983,0,9.042197355035606,4.0,11226.6,0
1624,0,191,1992.8371727748693,2365.0762650060824,11950.0,22454.96544502618,5287.805433165085,14991.5,0.675392670157068,983,0,5.914587995930825,2.0,2137.0,0
798,0,182,1516.7571428571428,1581.9282216950005,10800.0,34400.38791208791,9298.197646349074,49593.4,0.5384615384615384,983,0,5.63589013224822,1.0,2182.0,0
7240,1,187,5752.218716577539,6185.723304871691,22821.0,24208.105882352942,10320.450807468333,51547.09999999999,0.6149732620320856,982,0,5.796619144602851,2.0,11671.7,0
4458,0,86,2847.739534883721,4862.670595834667,21817.0,26109.2,8793.375271218136,21884.399999999998,0.43023255813953487,982,0,2.665824847250509,0.0,0.0,0
3596,0,155,8178.376774193548,8865.292998614044,27697.5,49387.528387096776,11505.995379427055,49780.0,0.5741935483870968,982,0,4.804684317718941,0.0,0.0,0
1709,0,180,6737.131111111112,8274.322248930024,37760.0,52713.29555555555,12051.23830112882,75477.2,0.6277777777777778,982,0,5.579633401221996,1.0,3227.0,1
3859,1,173,10391.469364161849,14328.66838108694,61400.0,31669.115028901735,29971.040552886978,388787.0,0.5317919075144508,982,0,5.362647657841141,1.0,5120.2,0
481,0,189,1998.888888888889,2417.783384770802,6633.0,40692.74867724867,11242.077476816537,58035.6,0.671957671957672,982,0,5.858615071283096,2.0,1889.0,0
1070,0,177,6352.69604519774,7092.7484337827345,24626.0,32127.522033898305,8902.457444788663,36542.8,0.6271186440677966,982,0,5.48663951120163,1.0,5116.0,0
3280,0,190,5193.743684210526,6455.713604466698,25400.0,24200.24842105263,9676.941062126256,30242.899999999998,0.6526315789473685,981,0,5.895616717635067,2.0,4397.0,0
689,0,289,8435.13564013841,13187.392753858661,59700.0,54603.123529411765,26729.50991638917,376356.6,0.6608996539792388,981,0,8.967543323139655,5.0,10257.2,1
4488,0,156,3942.8384615384616,4427.877488375164,21500.0,27140.50576923077,7218.458020472328,36694.4,0.5576923076923077,981,0,4.840611620795108,0.0,0.0,0
2246,1,189,12953.861904761905,14572.606482804991,49000.0,46116.72962962963,29569.62689717362,341311.5,0.5132275132275133,980,0,5.870571428571429,1.0,6930.0,0
3301,0,170,6706.580000000001,7320.89154182546,24258.0,28199.49470588235,11136.249954756939,12594.2,0.611764705882353,980,0,5.280408163265307,1.0,4956.0,0
7997,1,225,12408.077333333333,14427.15445288762,66000.0,52846.786222222225,28720.042786620288,489898.2,0.5244444444444445,980,0,6.988775510204082,1.0,6694.2,0
1542,0,155,2787.777419354839,3150.516597250638,20900.0,19877.111612903223,5755.20708860432,21907.100000000002,0.5935483870967742,980,0,4.814489795918368,1.0,2655.0,0
5395,1,196,9078.154081632652,12311.627247574303,52400.0,52628.79132653061,23737.05125595149,271240.6,0.5510204081632653,979,0,6.094218590398365,1.0,4393.8,0
780,0,178,7782.534269662922,8630.948328600156,30328.0,35394.816853932585,10981.605953436434,51302.69999999999,0.6292134831460674,979,0,5.534545454545454,1.0,6220.0,0
5505,0,189,12898.718518518517,15779.518182401862,61800.0,50744.573544973544,30844.90598554251,571070.2,0.43386243386243384,979,0,5.876567926455567,1.0,2908.2,1
3178,0,169,1022.6656804733727,1119.2490023633477,4050.0,15700.004142011836,2899.637519348531,19540.1,0.6390532544378699,978,0,5.260081799591003,2.0,1952.0,0
500,0,206,9875.775242718446,14645.696012686403,62500.0,45944.99805825242,32986.740309963534,161573.7,0.6116504854368932,978,0,6.411697341513293,3.0,6435.6,0
3451,0,161,7970.203726708075,8398.52259047602,28153.5,31621.937888198758,13072.104369782743,39742.4,0.5962732919254659,978,0,5.011083844580778,1.0,7097.0,0
1304,0,148,10266.36418918919,14214.810135844114,58000.0,49807.84864864864,28231.98057804025,316379.5,0.4189189189189189,978,0,4.606462167689162,1.0,2368.9,1
3664,1,198,12413.416161616162,13746.819609243355,60900.0,66368.94141414142,24708.98782855907,410815.60000000003,0.5202020202020202,977,0,6.169007164790174,1.0,5658.0,1
3038,0,223,15384.790134529148,16137.580022782347,64200.0,74700.65739910313,27670.289610617183,518532.2,0.484304932735426,977,0,6.94792221084954,0.0,0.0,1
951,0,147,1858.1115646258504,1744.8859934307523,4479.0,19997.4925170068,4367.922734982758,20298.0,0.5850340136054422,977,0,4.580020470829068,1.0,2371.0,0
1529,0,226,1321.0836283185843,1509.5876885051537,8200.0,21050.47522123894,4343.295490559746,17192.5,0.6637168141592921,977,0,7.041392016376664,3.0,2599.0,0
3027,0,148,1818.0378378378377,1740.7174456233083,4479.0,19597.406756756758,4181.844487012816,24207.2,0.5878378378378378,976,0,4.615901639344262,1.0,2631.0,0
4342,1,245,10424.276326530613,12689.093203523886,63800.0,68942.87224489795,26408.94540748374,247598.9,0.6,976,0,7.641188524590164,2.0,10307.0,1
1582,0,171,2163.0742690058482,2300.1662812613504,7400.0,24790.835672514622,7864.201606278324,19305.3,0.6198830409356725,974,0,5.344188911704312,1.0,1917.0,0
2730,0,153,1321.1437908496732,1360.8568554034966,3427.0,19163.243790849672,3972.7500231152044,23942.600000000002,0.5751633986928104,973,0,4.78655704008222,1.0,2284.0,0
8896,0,237,14278.75147679325,16095.390579186835,63500.0,52898.43966244726,32070.51899231552,539664.1,0.3924050632911392,973,0,7.414470709146968,1.0,2474.6,0
